customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,customer_status
CUST06356,Female,Yes,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),4375.61,70009.76,Active
CUST06357,Female,Yes,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),2771.12,22168.96,Active
CUST06358,Male,No,No,No,69,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,3751.4,258846.6,Churned
CUST06359,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),6302.52,422268.84,Active
CUST06360,Female,No,No,No,6,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),6487.51,38925.06,Active
CUST06361,Male,No,Yes,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),5256.67,10513.34,Active
CUST06362,Male,No,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2551.83,17862.81,Churned
CUST06363,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),5581.22,228830.02,Active
CUST06364,Male,No,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,6014.72,168412.16,Active
CUST06365,Male,No,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),6234.4,87281.6,Active
CUST06366,Female,No,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,5341.6,384595.2,Active
CUST06367,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),3062.07,88800.03,Active
CUST06368,Male,Yes,No,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,5285.34,132133.5,Churned
CUST06369,Male,No,No,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),6123.12,195939.84,Active
CUST06370,Female,Yes,No,No,64,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,4753.31,304211.84,Active
CUST06371,Female,Yes,Yes,No,22,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),3740.77,82296.94,Active
CUST06372,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3323.98,96395.42,Active
CUST06373,Female,No,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2054.48,16435.84,Active
CUST06374,Female,Yes,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,4649.65,325475.5,Active
CUST06375,Male,No,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),3538.67,21232.02,Active
CUST06376,Male,No,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,5370.99,85935.84,Active
CUST06377,Female,No,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4448.73,137910.63,Active
CUST06378,Female,No,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2582.66,20661.28,Churned
CUST06379,Female,No,No,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),5246.87,125924.88,Active
CUST06380,Female,No,Yes,No,56,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),4709.59,263737.04,Active
CUST06381,Female,No,Yes,No,68,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,3595.55,244497.4,Active
CUST06382,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),4658.55,41926.95,Active
CUST06383,Male,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),3351.31,6702.62,Churned
CUST06384,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),2805.14,5610.28,Active
CUST06385,Male,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2391.77,9567.08,Churned
CUST06386,Female,No,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,5354.69,101739.11,Active
CUST06387,Female,No,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),3405.79,13623.16,Churned
CUST06388,Female,Yes,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,5283.81,169081.92,Active
CUST06389,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),5061.52,15184.56,Churned
CUST06390,Female,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,7077.46,84929.52,Active
CUST06391,Male,No,No,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,5366.17,75126.38,Active
CUST06392,Male,No,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),2971.72,56462.68,Active
CUST06393,Female,No,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),6460.82,71069.02,Churned
CUST06394,Female,No,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),4746.66,90186.54,Active
CUST06395,Female,No,No,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,4236.48,38128.32,Churned
CUST06396,Male,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),4696.85,126814.95,Active
CUST06397,Male,No,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),5265.28,221141.76,Active
CUST06398,Male,No,No,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),5838.65,385350.9,Active
CUST06399,Male,No,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),5319.48,85111.68,Active
CUST06400,Female,No,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),6210.25,161466.5,Active
CUST06401,Female,No,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6985.4,488978.0,Active
CUST06402,Female,No,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,4849.5,92140.5,Active
CUST06403,Male,No,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5116.89,61402.68,Active
CUST06404,Female,No,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),4633.98,152921.34,Active
CUST06405,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2715.44,16292.64,Churned
CUST06406,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,6519.96,52159.68,Active
CUST06407,Male,No,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),4311.31,133650.61,Active
CUST06408,Male,No,No,No,44,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,5177.16,227795.04,Active
CUST06409,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,4708.09,315442.03,Active
CUST06410,Female,No,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),5785.66,98356.22,Active
CUST06411,Male,No,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),5984.01,359040.6,Active
CUST06412,Male,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,6138.24,380570.88,Active
CUST06413,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,5118.62,5118.62,Active
CUST06414,Male,Yes,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3107.97,96347.07,Active
CUST06415,Male,Yes,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,3724.82,134093.52,Active
CUST06416,Male,No,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,5859.81,152355.06,Active
CUST06417,Male,No,Yes,No,66,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,3793.53,250372.98,Active
CUST06418,Female,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2873.27,97691.18,Churned
CUST06419,Female,No,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),6196.74,37180.44,Active
CUST06420,Female,No,No,No,11,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),4570.55,50276.05,Active
CUST06421,Female,No,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),5093.39,35653.73,Active
CUST06422,Male,No,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),5876.4,35258.4,Active
CUST06423,Male,No,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,4992.6,14977.8,Churned
CUST06424,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),5125.1,5125.1,Active
CUST06425,Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3396.26,44151.38,Active
CUST06426,Male,No,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,3787.29,22723.74,Active
CUST06427,Female,No,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,5541.42,260446.74,Active
CUST06428,Female,Yes,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),5366.72,32200.32,Active
CUST06429,Male,No,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,4954.09,336878.12,Active
CUST06430,Female,No,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,5411.65,59528.15,Active
CUST06431,Female,No,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),5614.36,213345.68,Active
CUST06432,Female,No,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,5301.69,63620.28,Active
CUST06433,Female,Yes,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6284.56,50276.48,Churned
CUST06434,Female,Yes,No,No,44,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,5305.49,233441.56,Active
CUST06435,Female,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,5644.04,197541.4,Active
CUST06436,Female,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,4613.9,143030.9,Churned
CUST06437,Female,No,Yes,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2770.21,121889.24,Active
CUST06438,Male,No,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,6456.81,122679.39,Active
CUST06439,Male,Yes,No,No,30,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),4002.49,120074.7,Active
CUST06440,Female,No,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,4777.13,191085.2,Active
CUST06441,Male,Yes,No,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),4909.84,9819.68,Active
CUST06442,Male,No,No,No,54,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,5146.49,277910.46,Active
CUST06443,Female,No,No,Yes,29,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,5707.71,165523.59,Active
CUST06444,Male,No,No,Yes,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3727.51,208740.56,Churned
CUST06445,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),5721.08,91537.28,Active
CUST06446,Female,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),2226.26,131349.34,Active
CUST06447,Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,6333.49,126669.8,Active
CUST06448,Male,No,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,6999.42,41996.52,Churned
CUST06449,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),5866.9,176007.0,Active
CUST06450,Female,No,No,No,31,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,5074.61,157312.91,Active
CUST06451,Female,No,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),5262.98,105259.6,Active
CUST06452,Female,No,Yes,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,5701.76,62719.36,Churned
CUST06453,Male,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),3179.17,139883.48,Active
CUST06454,Male,No,No,Yes,5,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),5110.0,25550.0,Active
CUST06455,Female,Yes,No,No,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),5171.89,10343.78,Active
CUST06456,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,5684.52,90952.32,Active
CUST06457,Female,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,4587.67,142217.77,Churned
CUST06458,Male,No,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3664.05,124577.7,Churned
CUST06459,Male,No,No,No,41,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),4641.02,190281.82,Active
CUST06460,Male,No,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),5020.31,100406.2,Churned
CUST06461,Male,Yes,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3039.28,79021.28,Churned
CUST06462,Female,Yes,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3307.81,62848.39,Churned
CUST06463,Female,No,No,Yes,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,5910.65,29553.25,Active
CUST06464,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),6311.31,359744.67,Active
CUST06465,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2753.56,41303.4,Active
CUST06466,Male,No,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,4085.71,277828.28,Active
CUST06467,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,3176.34,212814.78,Active
CUST06468,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6062.77,6062.77,Active
CUST06469,Female,No,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3112.77,186766.2,Churned
CUST06470,Female,No,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,2513.54,138244.7,Active
CUST06471,Female,No,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),5520.07,44160.56,Active
CUST06472,Female,Yes,No,Yes,57,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),5135.59,292728.63,Active
CUST06473,Female,No,Yes,Yes,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,5139.64,174747.76,Churned
CUST06474,Female,No,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),2781.24,2781.24,Active
CUST06475,Female,No,Yes,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,5714.11,39998.77,Active
CUST06476,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2652.85,119378.25,Churned
CUST06477,Female,No,No,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,4785.68,315854.88,Active
CUST06478,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),3198.44,41579.72,Churned
CUST06479,Female,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2764.63,30410.93,Active
CUST06480,Male,Yes,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2938.56,94033.92,Active
CUST06481,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,4005.05,12015.15,Active
CUST06482,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2646.45,158787.0,Churned
CUST06483,Female,No,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,5840.69,251149.67,Active
CUST06484,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),5758.43,414606.96,Active
CUST06485,Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2413.52,159292.32,Churned
CUST06486,Male,No,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),4547.98,22739.9,Churned
CUST06487,Female,Yes,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,3656.65,29253.2,Active
CUST06488,Male,No,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),4806.71,24033.55,Active
CUST06489,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),6006.37,60063.7,Active
CUST06490,Female,No,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2580.17,167711.05,Churned
